geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
"24938",-22.93524262195562,-42.969412086833628,"marica","RJ"
"24939",-22.917715263354449,-42.958111809631589,"marica","RJ"
"24930",-22.9245255,-42.863480999999993,"maricá","RJ"
"24937",-22.961935077883016,-43.002292268307514,"marica","RJ"
"24916",-22.972316381075515,-42.938687001415857,"marica","RJ"
"24912",-22.907335093510589,-42.825104338510066,"marica","RJ"
"24921",-22.952398914894346,-42.986208128269688,"marica","RJ"
"24932",-22.900611525665632,-42.935679066772451,"marica","RJ"
"24915",-22.955858522198028,-42.812802775896728,"marica","RJ"
"24933",-22.969744436071728,-42.9369057138687,"marica","RJ"
"24941",-22.916123580282775,-42.938122934888021,"marica","RJ"
"24910",-22.877543038117786,-42.801344858745189,"marica","RJ"
"24924",-22.923720806999938,-42.657366722999939,"marica","RJ"
"24923",-22.9534400146218,-42.69498067131147,"marica","RJ"
"24917",-22.971855529270012,-42.930603970729976,"marica","RJ"
"24909",-22.913704106295569,-42.810045853585763,"marica","RJ"
"24927",-22.897394796408843,-42.784537782440147,"marica","RJ"
"24911",-22.902639497905437,-42.835591793593146,"marica","RJ"
"25085",-22.798625062516439,-43.293585938272422,"duque de caxias","RJ"
"25020",-22.784205286282369,-43.314779500555858,"duque de caxias","RJ"
"25055",-22.769144593111417,-43.286316041708815,"duque de caxias","RJ"
"25065",-22.77760106919542,-43.290663352287588,"duque de caxias","RJ"
"25071",-22.791740702525406,-43.305884593565956,"duque de caxias","RJ"
"25051",-22.782835910529375,-43.291042262290453,"duque de caxias","RJ"
"25041",-22.735679490767343,-43.31184633532655,"duque de caxias","RJ"
"25010",-22.785786192374086,-43.316144229981525,"duque de caxias","RJ"
"25075",-22.792181989405655,-43.29815559556441,"duque de caxias","RJ"
"25035",-22.765334748823921,-43.308082804935417,"duque de caxias","RJ"
"25040",-22.746251286970775,-43.320572557690888,"duque de caxias","RJ"
"25080",-22.785404733042611,-43.297728211261393,"duque de caxias","RJ"
"25045",-22.7179799820924,-43.314435386681161,"duque de caxias","RJ"
"25030",-22.778015003236373,-43.313417073606921,"duque de caxias","RJ"
"25060",-22.764777249777126,-43.303433437160294,"duque de caxias","RJ"
"25056",-22.702277906956233,-43.270088594964228,"duque de caxias","RJ"
"25046",-22.728162180778853,-43.321983774385956,"duque de caxias","RJ"
"25070",-22.785812893927694,-43.308043470535459,"duque de caxias","RJ"
"25025",-22.785309911748918,-43.322229188351436,"duque de caxias","RJ"
"25044",-22.650524168569131,-43.296074855690506,"duque de caxias","RJ"
"25036",-22.663189612142688,-43.3037112690833,"duque de caxias","RJ"
"25086",-22.788841959212689,-43.2925970185733,"duque de caxias","RJ"
"25015",-22.789822598279397,-43.328278596716352,"duque de caxias","RJ"
"25011",-22.796342287764347,-43.314498856853142,"duque de caxias","RJ"
"25050",-22.749083691878038,-43.305624785414807,"duque de caxias","RJ"
"25042",-22.742216486797236,-43.317178367738485,"duque de caxias","RJ"
"25081",-22.616954100233503,-43.306476436634952,"duque de caxias","RJ"
"25215",-22.682950920273676,-43.277787727152557,"duque de caxias","RJ"
"25250",-22.577232122164883,-43.305237856841536,"duque de caxias","RJ"
"25225",-22.698899396494795,-43.271149972454118,"duque de caxias","RJ"
"25251",-22.653103179770355,-43.270073693010815,"duque de caxias","RJ"
"25240",-22.651762568985859,-43.299104204841811,"duque de caxias","RJ"
"25255",-22.620519877107451,-43.283296780966907,"duque de caxias","RJ"
"25261",-22.634248499999991,-43.26238575,"duque de caxias","RJ"
"25211",-22.666330008859262,-43.259745491140734,"duque de caxias","RJ"
"25223",-22.688429146030579,-43.256573535984636,"duque de caxias","RJ"
"25230",-22.692316499999997,-43.287603749999981,"duque de caxias","RJ"
"25243",-22.660885160232766,-43.290160351962463,"duque de caxias","RJ"
"25260",-22.644725818694308,-43.278806211460832,"duque de caxias","RJ"
"25270",-22.62169060307744,-43.239959490660311,"duque de caxias","RJ"
"25264",-22.648802582950537,-43.23530108331979,"duque de caxias","RJ"
"25212",-22.67370215083843,-43.246294769202493,"duque de caxias","RJ"
"25233",-22.708201704316956,-43.301263500000005,"duque de caxias","RJ"
"25235",-22.674998999999946,-43.357971499999962,"duque de caxias","RJ"
"25271",-22.635516238116118,-43.255165047645143,"duque de caxias","RJ"
"25220",-22.686343098246141,-43.249654235744025,"duque de caxias","RJ"
"25214",-22.6855437762638,-43.261521841665065,"duque de caxias","RJ"
"25272",-22.620740207119777,-43.203405959181744,"duque de caxias","RJ"
"25266",-22.63993488427413,-43.227461224007648,"duque de caxias","RJ"
"25231",-22.6871153004401,-43.302455910085477,"duque de caxias","RJ"
"25221",-22.702861122377985,-43.232612973056845,"duque de caxias","RJ"
"25245",-22.571424503208512,-43.311817865497524,"duque de caxias","RJ"
"25213",-22.671417226462381,-43.267558602158282,"duque de caxias","RJ"
"25241",-22.571208,-43.312684499999982,"duque de caxias","RJ"
"25253",-22.602084243581242,-43.283087713268166,"duque de caxias","RJ"
"25267",-22.627334144447339,-43.244109068936325,"duque de caxias","RJ"
"25265",-22.656908999999946,-43.226706499999949,"duque de caxias","RJ"
"25268",-22.644459873552044,-43.24687745272869,"duque de caxias","RJ"
"25275",-22.633046519370815,-43.24020903596432,"duque de caxias","RJ"
"25237",-22.7536934588605,-43.306077346561885,"duque de caxias","RJ"
"25222",-22.687315496075623,-43.253065793107609,"duque de caxias","RJ"
"25530",-22.812527610489031,-43.387585168303929,"são joão de meriti","RJ"
"25525",-22.795917718148136,-43.378424462057446,"sao joao de meriti","RJ"
"25576",-22.805513458935565,-43.377789256128665,"sao joao de meriti","RJ"
"25561",-22.776583873843979,-43.354144984238886,"sao joao de meriti","RJ"
"25545",-22.781746615709963,-43.386535944348644,"sao joao de meriti","RJ"
"25580",-22.784780029352564,-43.334470688701352,"sao joao de meriti","RJ"
"25550",-22.768581305684975,-43.383212902011607,"sao joao de meriti","RJ"
"25515",-22.79910606797413,-43.367121977209671,"sao joao de meriti","RJ"
"25570",-22.764399413908929,-43.352337217572128,"são joão de meriti","RJ"
"25585",-22.784785872198324,-43.3306646033206,"sao joao de meriti","RJ"
"25581",-22.7917166168797,-43.353277245325827,"sao joao de meriti","RJ"
"25555",-22.775863110175873,-43.362487148492974,"sao joao de meriti","RJ"
"25520",-22.803952483108578,-43.37131863327339,"sao joao de meriti","RJ"
"25510",-22.788073967166831,-43.378570000572921,"sao joao de meriti","RJ"
"25560",-22.769711367523303,-43.372810917386822,"sao joao de meriti","RJ"
"25535",-22.792936029788965,-43.4013176492609,"sao joao de meriti","RJ"
"25571",-22.762488844505626,-43.349778915518918,"sao joao de meriti","RJ"
"25565",-22.788176628991714,-43.357000651064467,"sao joao de meriti","RJ"
"25575",-22.792149941366457,-43.383831105368621,"sao joao de meriti","RJ"
"25540",-22.785599910845939,-43.3965861916314,"sao joao de meriti","RJ"
"25586",-22.799040620742296,-43.340698238869884,"são joão de meriti","RJ"
"25635",-22.531351812779381,-43.172596956623309,"petropolis","RJ"
"25655",-22.52760750799953,-43.195055075889336,"petrópolis","RJ"
"25620",-22.511952463273953,-43.1777121666574,"petropolis","RJ"
"25630",-22.522258932041272,-43.165855143026526,"petrópolis","RJ"
"25675",-22.490942742182664,-43.19898857430632,"petropolis","RJ"
"25670",-22.485110293266914,-43.211151049082765,"petrópolis","RJ"
"25645",-22.549033360244323,-43.210094724044055,"petrópolis","RJ"
"25665",-22.508252348451357,-43.222266861188409,"petrópolis","RJ"
"25680",-22.471106906073988,-43.185516799309809,"petropolis","RJ"
"25685",-22.511781902332768,-43.184209899955476,"petropolis","RJ"
"25640",-22.519606097049188,-43.179227400468378,"petropolis","RJ"
"25660",-22.513770465049419,-43.20986209392224,"petrópolis","RJ"
"25650",-22.533968891214723,-43.2023689893726,"petropolis","RJ"
"25610",-22.506451720646879,-43.168437511076654,"petropolis","RJ"
"25615",-22.490373134321839,-43.155857400447161,"petropolis","RJ"
"25625",-22.515870388115008,-43.170783490387819,"petropolis","RJ"
"25651",-22.528219264182734,-43.216376618907795,"petropolis","RJ"
"25638",-22.527613067650595,-43.172201322926433,"petropolis","RJ"
"25689",-22.509108985570734,-43.187467139267142,"petropolis","RJ"
"25684",-22.507330235509556,-43.192545866388265,"petropolis","RJ"
"25720",-22.436244335022675,-43.140338412329477,"petropolis","RJ"
"25730",-22.389386316926604,-43.131794488742194,"petropolis","RJ"
"25780",-22.164642864376368,-42.938175988206638,"sao jose do vale do rio preto","RJ"
"25710",-22.459837563983942,-43.141722009909287,"petropolis","RJ"
"25770",-22.286587958216082,-43.105917843340308,"petropolis","RJ"
"25715",-22.453208068237124,-43.170155292664234,"petropolis","RJ"
"25725",-22.427955530445832,-43.292322660859895,"petropolis","RJ"
"25750",-22.319525528239538,-43.1311053702977,"petropolis","RJ"
"25745",-22.395149404456674,-43.126260880588141,"petrópolis","RJ"
"25740",-22.417268707204109,-43.165554149792975,"petropolis","RJ"
"25755",-22.323893230248292,-43.15713959292701,"petrópolis","RJ"
"25716",-22.479978385968973,-43.154724461333942,"petropolis","RJ"
"25850",-22.152359079806789,-43.2855197300483,"paraiba do sul","RJ"
"25804",-22.119462909796585,-43.212276368761366,"tres rios","RJ"
"25815",-22.11072238418253,-43.195252775921276,"tres rios","RJ"
"25810",-22.088978530632986,-43.220938986897025,"tres rios","RJ"
"25805",-22.116650618919941,-43.21531482899271,"tres rios","RJ"
"25870",-22.0296234152697,-43.20507649341323,"comendador levy gasparian","RJ"
"25860",-22.215702209253703,-43.31669558794168,"werneck","RJ"
"25802",-22.11609445602118,-43.20891268018211,"tres rios","RJ"
"25812",-22.101819831639578,-43.189654836359452,"três rios","RJ"
"25845",-22.266851357697771,-43.107568750647395,"areal","RJ"
"25803",-22.114931849301893,-43.20418377871129,"tres rios","RJ"
"25880",-21.991292662602568,-42.907703733342863,"sapucaia","RJ"
"25821",-22.115448674116767,-43.197411018387193,"três rios","RJ"
"25809",-22.092674696837406,-43.222227167909807,"tres rios","RJ"
"25807",-22.112559955290063,-43.208649822879977,"tres rios","RJ"
"25811",-22.108257073919759,-43.186006775519722,"tres rios","RJ"
"25806",-22.121337729173991,-43.225171605868319,"tres rios","RJ"
"25887",-21.895515078174306,-42.713873732176587,"jamapara","RJ"
"25808",-22.10726147511464,-43.212146081275435,"três rios","RJ"
"25886",-22.034519717834517,-42.783450452577021,"nossa senhora da aparecida","RJ"
"25820",-22.118281735162494,-43.191478068595828,"tres rios","RJ"
"25882",-22.836986306882032,-43.264587256204337,"anta","RJ"
"25884",-22.120011000000005,-42.779412000000008,"piao","RJ"
"25875",-22.01222443747746,-43.337123104264364,"afonso arinos","RJ"
"25940",-22.670142243149069,-43.021366088596871,"guapimirim","RJ"
"25953",-22.410899553233769,-42.96754519462695,"teresopolis","RJ"
"25957",-22.428725888669057,-42.975567526427362,"teresopolis","RJ"
"25908",-22.604276464693037,-43.034352553989415,"magé","RJ"
"25921",-22.636474608381608,-43.071257820823377,"mage","RJ"
"25961",-22.438035788165227,-42.979304995985487,"teresopolis","RJ"
"25935",-22.610756596789887,-43.159740829359556,"mage","RJ"
"25900",-22.658943872536049,-43.036810183468852,"mage","RJ"
"25901",-22.6719052822929,-43.169909573236481,"mage","RJ"
"25930",-22.672179499134955,-43.166851903724151,"mage","RJ"
"25932",-22.597556040164982,-43.176152731068065,"mage","RJ"
"25946",-22.529146683855455,-42.98210818323281,"guapimirim","RJ"
"25974",-22.383571450110804,-42.977336204035623,"teresopolis","RJ"
"25995",-22.379789300034645,-42.926632326903089,"teresopolis","RJ"
"25963",-22.416149820084954,-42.977022512277522,"teresopolis","RJ"
"25977",-22.39691641359331,-42.912346699143981,"teresopolis","RJ"
"25976",-22.4152186200517,-42.969965466724119,"teresopolis","RJ"
"25964",-22.42998726230466,-42.979734342290222,"teresopolis","RJ"
"25975",-22.412321627424333,-42.952830999940929,"teresopolis","RJ"
"25956",-22.430047012910247,-42.965337333932673,"teresopolis","RJ"
"25945",-22.530664041215179,-42.985848765626905,"guapimirim","RJ"
"25931",-22.627556252999966,-43.159941619999984,"magé","RJ"
"25954",-22.435187762544572,-42.947545485310506,"teresopolis","RJ"
"25936",-22.60174879799996,-43.189773996999975,"mage","RJ"
"25973",-22.3917223113947,-42.91357449028105,"teresopolis","RJ"
"25965",-22.405513211612465,-42.974275624700354,"teresopolis","RJ"
"25960",-22.441832855747368,-42.9794319250343,"teresopolis","RJ"
"25912",-22.559494158720874,-43.050938603116926,"mage","RJ"
"25942",-22.595403835819045,-43.012675985386146,"guapimirim","RJ"
"25911",-22.54808152462201,-43.045616067043689,"mage","RJ"
"25926",-22.710520465324244,-43.165598473593043,"mage","RJ"
"25920",-22.649598096437273,-43.117473048651583,"mage","RJ"
"25958",-22.437905160323293,-42.970123361828612,"teresopolis","RJ"
"25914",-22.655962297690781,-43.036171572389293,"mage","RJ"
"25943",-22.556989324584887,-42.997591580242251,"guapimirim","RJ"
"25970",-22.390767489071326,-42.994864150770091,"teresopolis","RJ"
"25916",-22.594304166931124,-43.112693969730088,"mage","RJ"
"25922",-22.666466684413717,-43.129452364381052,"magé","RJ"
"25902",-22.609190142662385,-43.170402753165895,"mage","RJ"
"25955",-22.416152078478916,-42.969016415692991,"teresopolis","RJ"
"25959",-22.454220001018871,-42.982234287511389,"teresopolis","RJ"
"25948",-22.515107256470177,-42.969979015351157,"guapimirim","RJ"
"25903",-22.716877498070438,-43.177503358829142,"mage","RJ"
"25915",-22.61566111233271,-43.181085026379861,"piabeta","RJ"
"25980",-22.133941996949776,-42.779747580302669,"teresopolis","RJ"
"25949",-22.511276251038694,-42.965975209187768,"guapimirim","RJ"
"25966",-22.403253839014539,-43.001980011744756,"teresopolis","RJ"
"25933",-22.585506064680942,-43.173563653166944,"mage","RJ"
"25938",-22.647321106588063,-43.202848654178339,"mage","RJ"
"25907",-22.638707067208866,-43.203633898398586,"mage","RJ"
"25925",-22.656791766423147,-43.03987010353174,"mage","RJ"
"25937",-22.716426580965233,-43.181802717609365,"mage","RJ"
"25990",-22.412471546946222,-42.9834294315611,"teresopolis","RJ"
"25941",-22.62586672856899,-43.010677828236446,"guapimirim","RJ"
"25928",-22.636016818226434,-43.025343316185079,"mage","RJ"
"25917",-22.933456710148647,-43.3291160262525,"mage","RJ"
"25947",-22.520069132428613,-42.966849359386366,"guapimirim","RJ"
"25985",-22.133941996949776,-42.779747580302669,"teresopolis","RJ"
"25905",-22.661390928999936,-43.035250835999932,"mage","RJ"
"25924",-22.671402918174792,-43.170571205979478,"magé","RJ"
"25927",-22.580858599999942,-43.024005199999976,"mage","RJ"
"25904",-22.653277578999962,-43.06217905099993,"mage","RJ"
"26085",-22.720371619402922,-43.530755511924554,"nova iguacu","RJ"
"26050",-22.68788394858645,-43.474674774022965,"nova iguacu","RJ"
"26070",-22.714897197527662,-43.430135224827772,"nova iguacu","RJ"
"26055",-22.669469093431822,-43.447003219704527,"nova iguacu","RJ"
"26010",-22.757494499999993,-43.420941,"nova iguaçu","RJ"
"26031",-22.734608440713433,-43.474658947701094,"nova iguacu","RJ"
"26088",-22.7069631908423,-43.471127946296633,"nova iguacu","RJ"
"26084",-22.734644215434205,-43.524788621246771,"nova iguacu","RJ"
"26013",-22.737066249320382,-43.440592105092705,"nova iguacu","RJ"
"26030",-22.737320408827117,-43.472962577646683,"nova iguacu","RJ"
"26087",-22.712421231071168,-43.518865273374523,"nova iguaçu","RJ"
"26022",-22.722510684020321,-43.44230284110904,"nova iguacu","RJ"
"26061",-22.684444041211822,-43.413930012174589,"nova iguacu","RJ"
"26040",-22.716806509848073,-43.459490335310456,"nova iguacu","RJ"
"26086",-22.726398157085686,-43.531096552602115,"nova iguacu","RJ"
"26041",-22.709328438971543,-43.461048749309306,"nova iguacu","RJ"
"26080",-22.7298350704696,-43.506115542005212,"nova iguaçu","RJ"
"26052",-22.679257555454122,-43.446769067369175,"nova iguacu","RJ"
"26063",-22.791318148604812,-43.575484152742682,"nova iguacu","RJ"
"26020",-22.741389568060406,-43.447926628659445,"nova iguaçu","RJ"
"26012",-22.745471034689952,-43.435575352924374,"nova iguacu","RJ"
"26015",-22.748203295194685,-43.445625377180868,"nova iguaçu","RJ"
"26011",-22.755939641855008,-43.430485037824909,"nova iguacu","RJ"
"26082",-22.732091136777569,-43.5013269580305,"nova iguaçu","RJ"
"26023",-22.710940143344335,-43.441916170308005,"nova iguaçu","RJ"
"26051",-22.692716807485205,-43.426858813266861,"nova iguacu","RJ"
"26032",-22.727757857723681,-43.469224598763191,"nova iguaçu","RJ"
"26083",-22.738184857466578,-43.511154084799173,"nova iguacu","RJ"
"26089",-22.72239049338118,-43.465386669276164,"nova iguaçu","RJ"
"26033",-22.726601738876976,-43.4605477493018,"nova iguaçu","RJ"
"26053",-22.6677894838275,-43.448781129508667,"nova iguacu","RJ"
"26021",-22.732597813596737,-43.444196252978138,"nova iguacu","RJ"
"26060",-22.692282670137953,-43.423044864619456,"nova iguaçu","RJ"
"26035",-22.720618924839382,-43.468661315875323,"nova iguacu","RJ"
"26062",-22.677395156177749,-43.41898400840239,"nova iguaçu","RJ"
"26042",-22.710771023292242,-43.472633668104216,"nova iguacu","RJ"
"26025",-22.730629106878048,-43.441415660405688,"nova iguacu","RJ"
"26043",-22.700466101255348,-43.4765196467712,"nova iguacu","RJ"
"26064",-22.754513126448686,-43.470144320984168,"nova iguacu","RJ"
"26092",-22.656660975647974,-43.52992852435203,"nova iguacu","RJ"
"26099",-22.690572116374955,-43.439516710239147,"nova iguacu","RJ"
"26014",-22.709769715108131,-43.462398355890919,"nova iguaçu","RJ"
"26065",-22.703656824288824,-43.442162485516249,"nova iguaçu","RJ"
"26125",-22.728757813992896,-43.402930312750591,"belford roxo","RJ"
"26183",-22.723783631535259,-43.339365056177151,"belford roxo","RJ"
"26182",-22.705573500000003,-43.339625999999996,"belford roxo","RJ"
"26130",-22.762690324780937,-43.40500890843466,"belford roxo","RJ"
"26165",-22.735079682038137,-43.387486139363332,"belford roxo","RJ"
"26178",-22.715792283957285,-43.37770732686451,"belford roxo","RJ"
"26187",-22.730598468971507,-43.345086883472248,"belford roxo","RJ"
"26185",-22.702313090999951,-43.331932497999958,"belford roxo","RJ"
"26115",-22.748620638829685,-43.3925832985371,"belford roxo","RJ"
"26120",-22.742235199560103,-43.402611010467879,"belford roxo","RJ"
"26173",-22.7327171059093,-43.361050225057269,"belford roxo","RJ"
"26113",-22.757646809616286,-43.399316653166174,"belford roxo","RJ"
"26167",-22.732357552585615,-43.37032586108127,"belford roxo","RJ"
"26193",-22.745978500968295,-43.336596285345188,"belford roxo","RJ"
"26112",-22.746537276169313,-43.409648570561245,"belford roxo","RJ"
"26190",-22.736898712649605,-43.329225645104309,"belford roxo","RJ"
"26123",-22.738411952850146,-43.411214541776474,"belford roxo","RJ"
"26140",-22.747366570957468,-43.41455450039085,"belford roxo","RJ"
"26176",-22.722815171968815,-43.355947916724695,"belford roxo","RJ"
"26135",-22.74554110307794,-43.419475720114825,"belford roxo","RJ"
"26157",-22.726431716482523,-43.355354375194452,"belford roxo","RJ"
"26150",-22.716784241851663,-43.416505713848558,"belford roxo","RJ"
"26160",-22.722888148387039,-43.386310656113949,"belford roxo","RJ"
"26127",-22.722974776442271,-43.403798356016445,"belford roxo","RJ"
"26175",-22.725316726695372,-43.352005937192246,"belford roxo","RJ"
"26110",-22.750981976905546,-43.366361196095689,"belford roxo","RJ"
"26172",-22.771821681708079,-43.399476997094808,"belford roxo","RJ"
"26155",-22.717835733663176,-43.404118170334094,"belford roxo","RJ"
"26116",-22.756729873171729,-43.401147192503792,"belford roxo","RJ"
"26170",-22.731477108730974,-43.4210063873832,"belford roxo","RJ"
"26143",-22.718397440858983,-43.428049741146275,"belford roxo","RJ"
"26196",-22.751871959509838,-43.363237210907009,"belford roxo","RJ"
"26163",-22.713183562532507,-43.386659752018438,"belford roxo","RJ"
"26171",-22.735736133811059,-43.359208024577143,"belford roxo","RJ"
"26131",-22.768223434785572,-43.399025214751028,"belford roxo","RJ"
"26195",-22.756200084794518,-43.355475988540825,"belford roxo","RJ"
"26180",-22.705322258387909,-43.339660820140487,"belford roxo","RJ"
"26177",-22.716736267717096,-43.353125409214449,"belford roxo","RJ"
"26145",-22.701295499999958,-43.39420920799995,"belford roxo","RJ"
"26153",-22.716827050439452,-43.427239887039761,"belford roxo","RJ"
"26255",-22.761992463604912,-43.45087260605272,"nova iguacu","RJ"
"26260",-22.76173930351338,-43.469673315102142,"nova iguacu","RJ"
"26210",-22.756042326523009,-43.45465536177899,"nova iguaçu","RJ"
"26215",-22.7504260688875,-43.441435128058629,"nova iguacu","RJ"
"26291",-22.780388083805175,-43.540558684791208,"nova iguaçu","RJ"
"26225",-22.762551857537581,-43.42674681474081,"nova iguacu","RJ"
"26281",-22.742672672556129,-43.468960983961736,"nova iguacu","RJ"
"26250",-22.769625085536315,-43.4390274563049,"nova iguacu","RJ"
"26286",-22.749303595892517,-43.465801058214957,"nova iguacu","RJ"
"26292",-22.773552904641125,-43.55304713808539,"nova iguaçu","RJ"
"26285",-22.75306877541351,-43.456554256042644,"nova iguacu","RJ"
"26276",-22.745590369723462,-43.5079863030225,"nova iguacu","RJ"
"26279",-22.74583714040973,-43.508868312245582,"nova iguacu","RJ"
"26280",-22.74068277605409,-43.492386145771071,"nova iguacu","RJ"
"26220",-22.758885944945021,-43.435671732360476,"nova iguacu","RJ"
"26297",-22.816208502962155,-43.592857367908415,"nova iguacu","RJ"
"26263",-22.75300833813893,-43.475465713999291,"nova iguacu","RJ"
"26271",-22.7637170131136,-43.5090186380108,"nova iguaçu","RJ"
"26290",-22.773359676595295,-43.5280583031103,"nova iguacu","RJ"
"26293",-22.794311613045771,-43.579497467631072,"nova iguacu","RJ"
"26275",-22.755551099767189,-43.501543190110375,"nova iguacu","RJ"
"26262",-22.768443000000005,-43.43539725,"nova iguaçu","RJ"
"26266",-22.76048156962122,-43.496273239104795,"nova iguacu","RJ"
"26294",-22.708184789690208,-43.443627888439849,"nova iguacu","RJ"
"26261",-22.763379998710374,-43.480051712369068,"nova iguacu","RJ"
"26296",-22.811012677258788,-43.604445516318847,"nova iguacu","RJ"
"26270",-22.774801433852748,-43.512410409158768,"nova iguacu","RJ"
"26277",-22.74756866847725,-43.488348879659114,"nova iguacu","RJ"
"26298",-22.720563167889431,-43.433968295038845,"nova iguacu","RJ"
"26216",-22.739764499999996,-43.497060749999989,"nova iguacu","RJ"
"26282",-22.745537529058307,-43.471341533147488,"nova iguacu","RJ"
"26272",-22.758865547663003,-43.505321229286125,"nova iguacu","RJ"
"26230",-22.768359461332945,-43.418588514197438,"nova iguacu","RJ"
"26265",-22.763490686290009,-43.485232963403092,"nova iguacu","RJ"
"26278",-22.750733841467444,-43.512405566451768,"nova iguacu","RJ"
"26256",-22.7569530298829,-43.468183182921457,"nova iguacu","RJ"
"26299",-22.841356414357463,-43.611795619317938,"nova iguacu","RJ"
"26221",-22.763825251207155,-43.436790830412576,"nova iguacu","RJ"
"26295",-22.802373000000003,-43.58751749999999,"nova iguacu","RJ"
"26327",-22.717517825483345,-43.5533975624224,"queimados","RJ"
"26313",-22.71997240752707,-43.573141386306887,"queimados","RJ"
"26311",-22.740800868370741,-43.5807363209245,"queimados","RJ"
"26317",-22.714288882011449,-43.587207979294966,"queimados","RJ"
"26381",-22.699898024579269,-43.560682340426752,"queimados","RJ"
"26310",-22.718971830013079,-43.562458639188719,"queimados","RJ"
"26383",-22.704280209784589,-43.57128748459774,"queimados","RJ"
"26379",-22.752070451681082,-43.576321715670588,"queimados","RJ"
"26323",-22.715140055261376,-43.559265192245149,"queimados","RJ"
"26320",-22.714065859201561,-43.577473411635061,"queimados","RJ"
"26321",-22.7087929465443,-43.575747093722093,"queimados","RJ"
"26385",-22.707067265407606,-43.562840401154808,"queimados","RJ"
"26325",-22.719864874401317,-43.555105642922641,"queimados","RJ"
"26330",-22.7346244217021,-43.543317255810116,"queimados","RJ"
"26316",-22.686183607637762,-43.597093756130143,"queimados","RJ"
"26382",-22.686402900682559,-43.537896366569335,"queimados","RJ"
"26343",-22.746674795148941,-43.538120137158039,"queimados","RJ"
"26377",-22.736421977307039,-43.559269278403946,"queimados","RJ"
"26380",-22.71147912551363,-43.553651952619362,"queimados","RJ"
"26375",-22.740607026999953,-43.581839999999943,"queimados","RJ"
"26376",-22.738156331298487,-43.558332200730405,"queimados","RJ"
"26393",-22.711648674999413,-43.55824993029966,"queimados","RJ"
"26387",-22.709014830169831,-43.535703824896707,"queimados","RJ"
"26315",-22.726745155474109,-43.587259515315331,"queimados","RJ"
"26357",-22.720922774318037,-43.550060119624924,"queimados","RJ"
"26373",-22.74825364332133,-43.620426172635469,"queimados","RJ"
"26420",-22.681688374780883,-43.60313665784534,"japeri","RJ"
"26445",-22.669074000000002,-43.60803525,"japeri","RJ"
"26423",-22.680050993819883,-43.615575791267766,"japeri","RJ"
"26455",-22.673419842084233,-43.598084082771585,"japeri","RJ"
"26410",-22.69666557106838,-43.63546133503241,"japeri","RJ"
"26453",-22.651504889967875,-43.605887988210831,"japeri","RJ"
"26413",-22.686716863507169,-43.622031665504352,"japeri","RJ"
"26433",-22.648458295652777,-43.654571353940369,"japeri","RJ"
"26435",-22.647939799254036,-43.654758055006887,"japeri","RJ"
"26443",-22.643945441566743,-43.660648983463318,"japeri","RJ"
"26475",-22.677779349282488,-43.602220289329871,"japeri","RJ"
"26440",-22.640264876332395,-43.649419175326017,"japeri","RJ"
"26425",-22.681982106801176,-43.6046731065545,"japeri","RJ"
"26470",-22.687437043695358,-43.585867807044522,"japeri","RJ"
"26430",-22.691042617875944,-43.60690146140908,"japeri","RJ"
"26415",-22.677586705671629,-43.64721545308295,"japeri","RJ"
"26473",-22.657531550558108,-43.536845784787573,"japeri","RJ"
"26460",-22.688550205267955,-43.621429794071226,"japeri","RJ"
"26450",-22.669063527386271,-43.609881954971087,"japeri","RJ"
"26463",-22.680624591407959,-43.595842585528985,"japeri","RJ"
"26480",-22.667916878063743,-43.585773328490866,"japeri","RJ"
"26465",-22.671966383772194,-43.590472208610244,"japeri","RJ"
"26585",-22.799803765856137,-43.437372080450153,"mesquita","RJ"
"26520",-22.813037600339012,-43.424447892045272,"nilopolis","RJ"
"26540",-22.813005262233812,-43.411788624206871,"nilopolis","RJ"
"26535",-22.800286121086948,-43.409181273217911,"nilópolis","RJ"
"26574",-22.778269191407933,-43.400626987086227,"mesquita","RJ"
"26553",-22.78682963944107,-43.430641744090721,"mesquita","RJ"
"26525",-22.800936387437307,-43.424860853399821,"nilopolis","RJ"
"26510",-22.815880447852667,-43.418992675514247,"nilópolis","RJ"
"26572",-22.783845557807442,-43.412439344094082,"mesquita","RJ"
"26530",-22.799564224822049,-43.414218925501736,"nilopolis","RJ"
"26521",-22.80704064880754,-43.432569688699687,"nilopolis","RJ"
"26515",-22.819200221972213,-43.426500171830796,"nilopolis","RJ"
"26564",-22.772394036862405,-43.418685573807508,"mesquita","RJ"
"26580",-22.784261715781671,-43.419863955041855,"mesquita","RJ"
"26550",-22.766359932474387,-43.43269214793542,"mesquita","RJ"
"26587",-22.80570702410461,-43.43308475188033,"mesquita","RJ"
"26554",-22.789051645977707,-43.441884138605893,"mesquita","RJ"
"26560",-22.772356964581871,-43.426851519924938,"mesquita","RJ"
"26526",-22.805207722406749,-43.420565947046654,"nilopolis","RJ"
"26582",-22.791771666104079,-43.412410844258119,"mesquita","RJ"
"26551",-22.781636805753173,-43.427292890413881,"mesquita","RJ"
"26584",-22.798578620612918,-43.422903328005219,"mesquita","RJ"
"26545",-22.816023900276488,-43.405518864774152,"nilopolis","RJ"
"26570",-22.783524513942098,-43.414268676988321,"mesquita","RJ"
